"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count"
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",spring-webmvc-4.3.7.RELEASE.jar,C:\Users\filip\.m2\repository\org\springframework\spring-webmvc\4.3.7.RELEASE\spring-webmvc-4.3.7.RELEASE.jar,Spring Web MVC,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",79c7e438dd1449c6398fc1745b5e8578,d25b11a605589f176e3ecf1dcae62a991a18b377,pkg:maven/org.springframework/spring-webmvc@4.3.7.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:4.3.7:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:4.3.7:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.3.7:release:*:*:*:*:*:*",CVE-2021-22060,CWE-117 Improper Output Neutralization for Logs,"In Spring Framework versions 5.3.0 - 5.3.13, 5.2.0 - 5.2.18, and older unsupported versions, it is possible for a user to provide malicious input to cause the insertion of additional log entries. This is a follow-up to CVE-2021-22096 that protects against additional types of input and in more places of the Spring Framework codebase.",OSSINDEX,MEDIUM,4.3,/AV:N/AC:L/Au:/C:N/I:L/A:N,"","","",HIGH,28
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",spring-webmvc-4.3.7.RELEASE.jar,C:\Users\filip\.m2\repository\org\springframework\spring-webmvc\4.3.7.RELEASE\spring-webmvc-4.3.7.RELEASE.jar,Spring Web MVC,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",79c7e438dd1449c6398fc1745b5e8578,d25b11a605589f176e3ecf1dcae62a991a18b377,pkg:maven/org.springframework/spring-webmvc@4.3.7.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:4.3.7:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:4.3.7:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.3.7:release:*:*:*:*:*:*",CVE-2022-22950,CWE-770 Allocation of Resources Without Limits or Throttling,"n Spring Framework versions 5.3.0 - 5.3.16 and older unsupported versions, it is possible for a user to provide a specially crafted SpEL expression that may cause a denial of service condition.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:N/I:N/A:P,MEDIUM,6.5,/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,HIGH,28
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",spring-webmvc-4.3.7.RELEASE.jar,C:\Users\filip\.m2\repository\org\springframework\spring-webmvc\4.3.7.RELEASE\spring-webmvc-4.3.7.RELEASE.jar,Spring Web MVC,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",79c7e438dd1449c6398fc1745b5e8578,d25b11a605589f176e3ecf1dcae62a991a18b377,pkg:maven/org.springframework/spring-webmvc@4.3.7.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:4.3.7:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:4.3.7:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.3.7:release:*:*:*:*:*:*",CVE-2022-22965,CWE-94 Improper Control of Generation of Code ('Code Injection'),"A Spring MVC or Spring WebFlux application running on JDK 9+ may be vulnerable to remote code execution (RCE) via data binding. The specific exploit requires the application to run on Tomcat as a WAR deployment. If the application is deployed as a Spring Boot executable jar, i.e. the default, it is not vulnerable to the exploit. However, the nature of the vulnerability is more general, and there may be other ways to exploit it.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,28
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",spring-webmvc-4.3.7.RELEASE.jar,C:\Users\filip\.m2\repository\org\springframework\spring-webmvc\4.3.7.RELEASE\spring-webmvc-4.3.7.RELEASE.jar,Spring Web MVC,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",79c7e438dd1449c6398fc1745b5e8578,d25b11a605589f176e3ecf1dcae62a991a18b377,pkg:maven/org.springframework/spring-webmvc@4.3.7.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:4.3.7:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:4.3.7:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.3.7:release:*:*:*:*:*:*",CVE-2022-22968,CWE-178 Improper Handling of Case Sensitivity,"In Spring Framework versions 5.3.0 - 5.3.18, 5.2.0 - 5.2.20, and older unsupported versions, the patterns for disallowedFields on a DataBinder are case sensitive which means a field is not effectively protected unless it is listed with both upper and lower case for the first character of the field, including upper and lower case for the first character of all nested fields within the property path.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:N,MEDIUM,5.3,/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,HIGH,28
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",spring-webmvc-4.3.7.RELEASE.jar,C:\Users\filip\.m2\repository\org\springframework\spring-webmvc\4.3.7.RELEASE\spring-webmvc-4.3.7.RELEASE.jar,Spring Web MVC,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",79c7e438dd1449c6398fc1745b5e8578,d25b11a605589f176e3ecf1dcae62a991a18b377,pkg:maven/org.springframework/spring-webmvc@4.3.7.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:4.3.7:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:4.3.7:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.3.7:release:*:*:*:*:*:*",CVE-2022-22970,CWE-770 Allocation of Resources Without Limits or Throttling,"In spring framework versions prior to 5.3.20+ , 5.2.22+ and old unsupported versions, applications that handle file uploads are vulnerable to DoS attack if they rely on data binding to set a MultipartFile or javax.servlet.Part to a field in a model object.",NVD,LOW,3.5,/AV:N/AC:M/Au:S/C:N/I:N/A:P,MEDIUM,5.3,/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,HIGH,28
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",undertow-core-1.4.11.Final.jar,C:\Users\filip\.m2\repository\io\undertow\undertow-core\1.4.11.Final\undertow-core-1.4.11.Final.jar,"","",686579f1e802299b9d54b180653c9d6c,abdab52debbe7596ca577c83f5071f2e0e812b26,pkg:maven/io.undertow/undertow-core@1.4.11.Final,cpe:2.3:a:redhat:undertow:1.4.11:*:*:*:*:*:*:*,CVE-2016-6311,CWE-200 Information Exposure,Get requests in JBoss Enterprise Application Platform (EAP) 7 disclose internal IP addresses to remote attackers.,OSSINDEX,"","","",MEDIUM,5.3,/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,HIGH,32
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",undertow-core-1.4.11.Final.jar,C:\Users\filip\.m2\repository\io\undertow\undertow-core\1.4.11.Final\undertow-core-1.4.11.Final.jar,"","",686579f1e802299b9d54b180653c9d6c,abdab52debbe7596ca577c83f5071f2e0e812b26,pkg:maven/io.undertow/undertow-core@1.4.11.Final,cpe:2.3:a:redhat:undertow:1.4.11:*:*:*:*:*:*:*,CVE-2017-12165,CWE-444 Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling'),"It was discovered that Undertow before 1.4.17, 1.3.31 and 2.0.0 processes http request headers with unusual whitespaces which can cause possible http request smuggling.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:N,HIGH,7.5,/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGH,32
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",undertow-core-1.4.11.Final.jar,C:\Users\filip\.m2\repository\io\undertow\undertow-core\1.4.11.Final\undertow-core-1.4.11.Final.jar,"","",686579f1e802299b9d54b180653c9d6c,abdab52debbe7596ca577c83f5071f2e0e812b26,pkg:maven/io.undertow/undertow-core@1.4.11.Final,cpe:2.3:a:redhat:undertow:1.4.11:*:*:*:*:*:*:*,CVE-2017-12196,CWE-863 Incorrect Authorization,"undertow before versions 1.4.18.SP1, 2.0.2.Final, 1.4.24.Final was found vulnerable when using Digest authentication, the server does not ensure that the value of URI in the Authorization header matches the URI in HTTP request line. This allows the attacker to cause a MITM attack and access the desired content on the server.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:P/A:N,MEDIUM,5.9,/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,32
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",undertow-core-1.4.11.Final.jar,C:\Users\filip\.m2\repository\io\undertow\undertow-core\1.4.11.Final\undertow-core-1.4.11.Final.jar,"","",686579f1e802299b9d54b180653c9d6c,abdab52debbe7596ca577c83f5071f2e0e812b26,pkg:maven/io.undertow/undertow-core@1.4.11.Final,cpe:2.3:a:redhat:undertow:1.4.11:*:*:*:*:*:*:*,CVE-2017-2666,CWE-444 Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling'),"It was discovered in Undertow that the code that parsed the HTTP request line permitted invalid characters. This could be exploited, in conjunction with a proxy that also permitted the invalid characters but with a different interpretation, to inject data into the HTTP response. By manipulating the HTTP response the attacker could poison a web-cache, perform an XSS attack, or obtain sensitive information from requests other than their own.",OSSINDEX,"","","",MEDIUM,6.5,/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,HIGH,32
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",undertow-core-1.4.11.Final.jar,C:\Users\filip\.m2\repository\io\undertow\undertow-core\1.4.11.Final\undertow-core-1.4.11.Final.jar,"","",686579f1e802299b9d54b180653c9d6c,abdab52debbe7596ca577c83f5071f2e0e812b26,pkg:maven/io.undertow/undertow-core@1.4.11.Final,cpe:2.3:a:redhat:undertow:1.4.11:*:*:*:*:*:*:*,CVE-2017-2670,CWE-835 Loop with Unreachable Exit Condition ('Infinite Loop'),"It was found in Undertow before 1.3.28 that with non-clean TCP close, the Websocket server gets into infinite loop on every IO thread, effectively causing DoS.",OSSINDEX,"","","",HIGH,7.5,/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,32
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",undertow-core-1.4.11.Final.jar,C:\Users\filip\.m2\repository\io\undertow\undertow-core\1.4.11.Final\undertow-core-1.4.11.Final.jar,"","",686579f1e802299b9d54b180653c9d6c,abdab52debbe7596ca577c83f5071f2e0e812b26,pkg:maven/io.undertow/undertow-core@1.4.11.Final,cpe:2.3:a:redhat:undertow:1.4.11:*:*:*:*:*:*:*,CVE-2017-7559,CWE-444 Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling'),"In Undertow 2.x before 2.0.0.Alpha2, 1.4.x before 1.4.17.Final, and 1.3.x before 1.3.31.Final, it was found that the fix for CVE-2017-2666 was incomplete and invalid characters are still allowed in the query string and path parameters. This could be exploited, in conjunction with a proxy that also permitted the invalid characters but with a different interpretation, to inject data into the HTTP response. By manipulating the HTTP response the attacker could poison a web-cache, perform an XSS attack, or obtain sensitive information from requests other than their own.",NVD,MEDIUM,5.8,/AV:N/AC:M/Au:N/C:P/I:P/A:N,MEDIUM,6.1,/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGH,32
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",undertow-core-1.4.11.Final.jar,C:\Users\filip\.m2\repository\io\undertow\undertow-core\1.4.11.Final\undertow-core-1.4.11.Final.jar,"","",686579f1e802299b9d54b180653c9d6c,abdab52debbe7596ca577c83f5071f2e0e812b26,pkg:maven/io.undertow/undertow-core@1.4.11.Final,cpe:2.3:a:redhat:undertow:1.4.11:*:*:*:*:*:*:*,CVE-2018-1048,CWE-116 Improper Encoding or Escaping of Output,"It was found that the AJP connector in undertow, as shipped in Jboss EAP 7.1.0.GA, does not use the ALLOW_ENCODED_SLASH option and thus allow the the slash / anti-slash characters encoded in the url which may lead to path traversal and result in the information disclosure of arbitrary local files.",OSSINDEX,HIGH,7.5,/AV:N/AC:L/Au:/C:H/I:N/A:N,"","","",HIGH,32
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",undertow-core-1.4.11.Final.jar,C:\Users\filip\.m2\repository\io\undertow\undertow-core\1.4.11.Final\undertow-core-1.4.11.Final.jar,"","",686579f1e802299b9d54b180653c9d6c,abdab52debbe7596ca577c83f5071f2e0e812b26,pkg:maven/io.undertow/undertow-core@1.4.11.Final,cpe:2.3:a:redhat:undertow:1.4.11:*:*:*:*:*:*:*,CVE-2018-1114,CWE-400 Uncontrolled Resource Consumption ('Resource Exhaustion'),It was found that URLResource.getLastModified() in Undertow closes the file descriptors only when they are finalized which can cause file descriptors to exhaust. This leads to a file handler leak.,OSSINDEX,"","","",MEDIUM,6.5,/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,HIGH,32
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",undertow-core-1.4.11.Final.jar,C:\Users\filip\.m2\repository\io\undertow\undertow-core\1.4.11.Final\undertow-core-1.4.11.Final.jar,"","",686579f1e802299b9d54b180653c9d6c,abdab52debbe7596ca577c83f5071f2e0e812b26,pkg:maven/io.undertow/undertow-core@1.4.11.Final,cpe:2.3:a:redhat:undertow:1.4.11:*:*:*:*:*:*:*,CVE-2018-14642,CWE-200 Information Exposure,"An information leak vulnerability was found in Undertow. If all headers are not written out in the first write() call then the code that handles flushing the buffer will always write out the full contents of the writevBuffer buffer, which may contain data from previous requests.",OSSINDEX,MEDIUM,5.3,/AV:N/AC:L/Au:/C:L/I:N/A:N,"","","",HIGH,32
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",undertow-core-1.4.11.Final.jar,C:\Users\filip\.m2\repository\io\undertow\undertow-core\1.4.11.Final\undertow-core-1.4.11.Final.jar,"","",686579f1e802299b9d54b180653c9d6c,abdab52debbe7596ca577c83f5071f2e0e812b26,pkg:maven/io.undertow/undertow-core@1.4.11.Final,cpe:2.3:a:redhat:undertow:1.4.11:*:*:*:*:*:*:*,CVE-2019-10184,CWE-862 Missing Authorization,undertow before version 2.0.23.Final is vulnerable to an information leak issue. Web apps may have their directory structures predicted through requests without trailing slashes via the api.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:P/A:N,HIGH,7.5,/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,32
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",undertow-core-1.4.11.Final.jar,C:\Users\filip\.m2\repository\io\undertow\undertow-core\1.4.11.Final\undertow-core-1.4.11.Final.jar,"","",686579f1e802299b9d54b180653c9d6c,abdab52debbe7596ca577c83f5071f2e0e812b26,pkg:maven/io.undertow/undertow-core@1.4.11.Final,cpe:2.3:a:redhat:undertow:1.4.11:*:*:*:*:*:*:*,CVE-2019-10212,CWE-532 Information Exposure Through Log Files,"A flaw was found in, all under 2.0.20, in the Undertow DEBUG log for io.undertow.request.security. If enabled, an attacker could abuse this flaw to obtain the user's credentials from the log files.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:P/A:N,CRITICAL,9.8,/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,32
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",undertow-core-1.4.11.Final.jar,C:\Users\filip\.m2\repository\io\undertow\undertow-core\1.4.11.Final\undertow-core-1.4.11.Final.jar,"","",686579f1e802299b9d54b180653c9d6c,abdab52debbe7596ca577c83f5071f2e0e812b26,pkg:maven/io.undertow/undertow-core@1.4.11.Final,cpe:2.3:a:redhat:undertow:1.4.11:*:*:*:*:*:*:*,CVE-2019-14888,NVD-CWE-noinfo,A vulnerability was found in the Undertow HTTP server in versions before 2.0.28.SP1 when listening on HTTPS. An attacker can target the HTTPS port to carry out a Denial Of Service (DOS) to make the service unavailable on SSL.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,32
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",undertow-core-1.4.11.Final.jar,C:\Users\filip\.m2\repository\io\undertow\undertow-core\1.4.11.Final\undertow-core-1.4.11.Final.jar,"","",686579f1e802299b9d54b180653c9d6c,abdab52debbe7596ca577c83f5071f2e0e812b26,pkg:maven/io.undertow/undertow-core@1.4.11.Final,cpe:2.3:a:redhat:undertow:1.4.11:*:*:*:*:*:*:*,CVE-2019-19343,CWE-404 Improper Resource Shutdown or Release,A flaw was found in Undertow when using Remoting as shipped in Red Hat Jboss EAP before version 7.2.4. A memory leak in HttpOpenListener due to holding remote connections indefinitely may lead to denial of service. Versions before undertow 2.0.25.SP1 and jboss-remoting 5.0.14.SP1 are believed to be vulnerable.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,32
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",undertow-core-1.4.11.Final.jar,C:\Users\filip\.m2\repository\io\undertow\undertow-core\1.4.11.Final\undertow-core-1.4.11.Final.jar,"","",686579f1e802299b9d54b180653c9d6c,abdab52debbe7596ca577c83f5071f2e0e812b26,pkg:maven/io.undertow/undertow-core@1.4.11.Final,cpe:2.3:a:redhat:undertow:1.4.11:*:*:*:*:*:*:*,CVE-2019-3888,CWE-532 Information Exposure Through Log Files,"A vulnerability was found in Undertow web server before 2.0.21. An information exposure of plain text credentials through log files because Connectors.executeRootHandler:402 logs the HttpServerExchange object at ERROR level using UndertowLogger.REQUEST_LOGGER.undertowRequestFailed(t, exchange)",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:P/A:N,CRITICAL,9.8,/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,32
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",undertow-core-1.4.11.Final.jar,C:\Users\filip\.m2\repository\io\undertow\undertow-core\1.4.11.Final\undertow-core-1.4.11.Final.jar,"","",686579f1e802299b9d54b180653c9d6c,abdab52debbe7596ca577c83f5071f2e0e812b26,pkg:maven/io.undertow/undertow-core@1.4.11.Final,cpe:2.3:a:redhat:undertow:1.4.11:*:*:*:*:*:*:*,CVE-2020-10687,CWE-444 Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling'),"A flaw was discovered in all versions of Undertow before Undertow 2.2.0.Final, where HTTP request smuggling related to CVE-2017-2666 is possible against HTTP/1.x and HTTP/2 due to permitting invalid characters in an HTTP request. This flaw allows an attacker to poison a web-cache, perform an XSS attack, or obtain sensitive information from request other than their own.",NVD,MEDIUM,5.8,/AV:N/AC:M/Au:N/C:P/I:P/A:N,MEDIUM,4.8,/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N,HIGH,32
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",undertow-core-1.4.11.Final.jar,C:\Users\filip\.m2\repository\io\undertow\undertow-core\1.4.11.Final\undertow-core-1.4.11.Final.jar,"","",686579f1e802299b9d54b180653c9d6c,abdab52debbe7596ca577c83f5071f2e0e812b26,pkg:maven/io.undertow/undertow-core@1.4.11.Final,cpe:2.3:a:redhat:undertow:1.4.11:*:*:*:*:*:*:*,CVE-2020-10705,CWE-770 Allocation of Resources Without Limits or Throttling,"A flaw was discovered in Undertow in versions before Undertow 2.1.1.Final where certain requests to the ""Expect: 100-continue"" header may cause an out of memory error. This flaw may potentially lead to a denial of service.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,32
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",undertow-core-1.4.11.Final.jar,C:\Users\filip\.m2\repository\io\undertow\undertow-core\1.4.11.Final\undertow-core-1.4.11.Final.jar,"","",686579f1e802299b9d54b180653c9d6c,abdab52debbe7596ca577c83f5071f2e0e812b26,pkg:maven/io.undertow/undertow-core@1.4.11.Final,cpe:2.3:a:redhat:undertow:1.4.11:*:*:*:*:*:*:*,CVE-2020-10719,CWE-444 Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling'),"A flaw was found in Undertow in versions before 2.1.1.Final, regarding the processing of invalid HTTP requests with large chunk sizes. This flaw allows an attacker to take advantage of HTTP request smuggling.",NVD,MEDIUM,6.4,/AV:N/AC:L/Au:N/C:P/I:P/A:N,MEDIUM,6.5,/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,HIGH,32
